stop_id,lat,long,g_id,boundary_g_id
16800,46.0144054281562,8.94154287847947,3,-1
16801,46.5169167382994,6.60612975195897,3,-1
16802,47.4076096971065,9.29388908241872,1,-1
16803,47.381199367537405,8.55520442418441,0,-1
16804,47.419652011779,8.174956547516532,1,-1
16805,47.0765809359025,9.483352759018741,1,-1
16806,47.352079768234,7.817849272570781,1,-1
16807,47.40875264988279,9.24791330617108,1,-1
16808,46.277829975235605,6.94921432531766,2,-1
16809,46.0021265055162,8.92637033332858,3,-1
16810,47.4619758114796,7.68709049979614,2,-1
16811,47.204074060612605,8.57609923769594,1,-1
16812,47.175540705348205,8.42713161410966,1,-1
16813,46.695735467842105,9.53445791553941,1,-1
16814,46.906525633712995,6.49369661098292,2,-1
16815,46.50112645908361,9.84506839137266,1,-1
16816,46.3198537339356,7.988089002087969,-1,"[1, 2]"
16817,46.83506553755,7.2004281945566495,2,-1
16818,47.54370771431309,8.57148189713492,0,-1
16819,46.965808909577,9.71459707948898,1,-1
16820,47.2045256848634,7.54227309282308,2,-1
16821,46.95624460735851,7.54389904348756,2,-1
16822,47.4596982655936,9.03088931665044,1,-1
16823,47.44207583658179,7.73154812321341,2,-1
16824,46.325219975295,8.01970071694054,2,-1
16825,47.06472349719271,6.92691813996271,2,-1
16826,46.315566566413004,6.8793164130505895,2,-1
16827,46.63552454191829,10.3080870383308,1,-1
16828,46.809273326138,7.17695521617934,2,-1
16829,46.515049841835605,6.6367173873875,3,-1
16830,46.8207633298983,7.548983507996381,2,-1
16831,46.8764510310763,6.95564626275285,2,-1
16832,46.8461445197883,9.53424231987119,1,-1
16833,47.0940074379174,8.35140363564784,3,-1
16834,46.7035535885627,9.45581939555664,1,-1
16835,46.9960784602899,9.083368895556001,1,-1
16836,46.6252905901338,7.690063923386989,2,-1
16837,47.3285277478093,9.40882852303781,1,-1
16838,46.841892623705796,7.34713206362663,2,-1
16839,47.4847701266607,8.7591579263193,1,-1
16840,47.4859053334931,7.84997302713537,1,-1
16841,47.0495888891727,6.8760465454159405,2,-1
16842,47.3410751175418,9.190403161673741,1,-1
16843,47.6985075665959,8.62761761924736,1,-1
16844,46.235537846436,7.8740748262116504,2,-1
16845,47.3053063402176,7.77171179957198,2,-1
16846,46.7464068300092,9.08972896776845,1,-1
16847,46.7685805840483,6.641460492088309,2,-1
16848,46.4626764462681,6.34684002831462,2,-1
16849,47.1666857766611,8.07372539813501,1,-1
16850,46.996844322946394,6.93570366344262,2,-1
16851,47.1384011895431,7.2499972319412604,2,-1
16852,46.893685061894296,7.35185720202176,2,-1
16853,46.86142890372721,7.56647370658063,2,-1
16855,47.4993195560381,9.23881337234168,1,-1
16856,47.1337752582433,7.243313766226491,2,-1
16857,47.4376222166426,7.52396542733017,2,-1
16858,47.229761705858095,9.194256934243151,1,-1
16859,46.4613089169409,6.892647411868781,2,-1
16860,46.540278427664795,6.58632189994138,3,-1
16861,47.243716898201704,8.76371238481042,0,-1
16862,46.8831746194508,7.474827581282001,2,-1
16863,46.913717956165,6.65493522135198,2,-1
16864,46.14829794126229,7.1357405109381995,2,-1
16865,47.250290667018206,8.11888370747398,1,-1
16866,46.9152213487035,7.5648387727632995,2,-1
16867,47.0546933979838,8.53501927974743,1,-1
16868,47.5640905011648,8.91363222259799,1,-1
16869,47.251754103771,7.814902798438459,1,-1
16870,45.86911151528871,8.96952539958369,3,-1
16871,47.0121286454965,6.98716814607699,2,-1
16872,46.621360583953894,6.85066913863603,2,-1
16873,46.4730648346183,6.8487647102334295,2,-1
16874,47.403688207843196,7.43184319493089,2,-1
16875,46.01063094790361,8.93653926234623,3,-1
16876,47.1161416985311,8.77593845582899,1,-1
16877,47.206002591377604,7.55469679320418,2,-1
16878,46.1790457674158,8.91003896146101,3,-1
16879,48.01364995093821,9.501076519576891,1,-1
16880,47.552420779846,7.63365870668928,2,-1
16881,47.2131119171267,8.56230111492994,1,-1
16882,47.464836269327606,7.848005716662871,2,-1
16883,46.5163232947214,6.66584975205555,3,-1
16884,47.1044887294974,8.73011539317967,1,-1
16885,47.2534857850245,8.69233225232434,0,-1
16886,46.869394962569295,9.880938120672539,1,-1
16887,46.2954229313079,7.40603459681455,2,-1
16888,46.6609129152761,10.2296012319464,1,-1
16889,46.978724134434394,8.05338754009971,2,-1
16890,46.3211069379835,8.016709327044,2,-1
16891,47.18098727974591,8.52118522437007,1,-1
16892,46.8449586924378,7.57651687145848,2,-1
16893,47.41619947422271,8.50692896080911,0,-1
16894,47.4913928323244,7.81101309325768,2,-1
16895,46.1693043866576,8.77843577231918,3,-1
16896,47.2233867174613,8.66915571799083,1,-1
16897,47.133530812106,7.243313766226491,2,-1
16898,47.169702725072604,8.53025820874094,1,-1
16899,48.1400627689614,8.23679657168392,1,-1
16900,46.4719635985363,7.3178919011244705,2,-1
16901,47.3454760357765,8.18805398436081,1,-1
16902,46.7194574125821,7.5440337907802,2,-1
16903,47.140350437692604,7.26542130537174,2,-1
16904,46.7775631876826,7.377477153928409,2,-1
16905,47.3487080117605,8.26978270892138,1,-1
16906,46.95377968318171,7.439119548733269,2,-1
16907,46.987561327859105,6.86646152133305,2,-1
16908,47.0642584458418,6.92343267665984,2,-1
16909,46.989277118382795,8.63016883465462,1,-1
16910,46.62939303946361,10.3258018157361,1,-1
16911,46.7125223939882,6.370564534971519,2,-1
16912,47.19587702266979,7.391122563096089,2,-1
16913,46.977314460872,9.30242307761904,1,-1
16914,46.9671024114947,9.71029414927744,1,-1
16915,46.5370899638365,6.578937748304889,2,-1
16916,47.6590609863966,8.859930934905849,1,-1
16917,47.9478420987376,8.49892497162649,1,-1
16918,46.67052371632379,7.28805885053471,2,-1
16919,47.0427025367241,8.55076674668024,1,-1
16920,47.0703649812206,8.3676900917512,3,-1
16921,45.8692491244122,8.97859838395456,3,-1
16922,47.062306409734795,8.8034538529854,1,-1
16923,46.95407400845549,7.09927789355071,2,-1
16924,47.348117627907705,8.57436548919735,0,-1
16925,47.3476915736023,9.58948870985224,1,-1
16926,46.28898607957851,8.49553832300488,3,-1
16927,47.4912228741504,8.555635615520849,0,-1
16928,46.22223912027739,8.85818820325442,3,-1
16929,47.507463534063795,8.013071150142808,1,-1
16930,47.404800846089294,9.31190928702067,1,-1
16931,46.7512571566895,7.56458724448371,2,-1
16932,47.2988307848775,7.94466444124759,1,-1
16933,47.20364684494471,7.76327661905293,2,-1
16934,47.235330805022,7.05077785135435,2,-1
16935,47.314320844236796,9.191391308486411,1,-1
16936,47.4748436101752,9.111863456372241,1,-1
16937,47.17174853387879,7.718315939076481,2,-1
16938,46.1884247254506,7.19544254472909,2,-1
16939,47.41632712488789,9.49129386613146,1,-1
16940,46.946022402387705,9.573588529321109,1,-1
16941,46.761461114189395,6.92934359123017,2,-1
16942,47.1553554222651,8.11422145114875,1,-1
16943,46.3153618162897,6.861062646474741,2,-1
16944,47.196762095196895,8.48408480313077,1,-1
16945,46.43618605877499,6.91043405449682,2,-1
16946,47.049460352069396,8.549491138976611,1,-1
16947,47.3562789471019,8.36629770306062,0,-1
16948,46.20113476424021,7.8425080271233,1,-1
16949,45.84260289805739,9.01281521313144,3,-1
16950,46.51896283260679,6.542277501554871,3,-1
16951,49.23180632874661,9.19977259008841,1,-1
16952,46.432892428122905,6.91547360324143,2,-1
16953,47.0356989697791,7.62693032521029,2,-1
16954,47.047899519668704,8.30396360548689,3,-1
16955,47.394001790436704,7.031949162996581,2,-1
16956,47.25343700604589,8.85652631997857,1,-1
16957,46.866434699390105,8.62769846762295,1,-1
16958,46.523747054523895,6.56051330182503,3,-1
16959,47.022834255186005,6.71290350664428,2,-1
16960,47.4503987812215,9.66711213356381,1,-1
16961,47.397334167601,8.59613166853459,-1,"[0, 1, 2]"
16962,48.9940449137926,8.40218539866619,1,-1
16963,47.5065411797304,7.5552717149861,2,-1
16964,46.8547885944847,8.64621274563123,1,-1
16965,47.335036192859896,8.57751857584505,0,-1
16966,47.111012505531704,8.19459371963011,3,-1
16967,46.95618329221371,8.38482096422174,3,-1
16968,46.53982735791221,6.596140485998171,3,-1
16969,47.6214919000189,8.2195219687679,1,-1
16970,47.47687156474979,8.30818568732284,0,-1
16971,47.3165437794901,7.82882668534425,1,-1
16972,46.184792745866396,7.010695023371349,2,-1
16973,47.4504230798616,7.76239627007437,2,-1
16974,46.776775731665296,7.3971053428891596,2,-1
16975,46.876647531455205,7.367990944526791,2,-1
16977,46.7870855721315,10.282763530468,3,-1
16978,45.8447806221475,8.963740249153151,3,-1
16979,46.7897980361942,6.63433685188425,2,-1
16980,46.172445952735394,7.4161675932208295,2,-1
16981,47.522673974277296,8.66949707779885,1,-1
16982,46.8210276510139,7.5458573708072105,2,-1
16983,47.6471582567517,9.15929450338035,1,-1
16984,46.025334370764504,8.91038032126903,3,-1
16985,47.246778253825504,8.719703919035279,0,-1
16986,46.4543407907232,6.87109682819975,2,-1
16987,46.2043802031236,7.018582231567019,2,-1
16988,47.410649410394,9.44316213320164,1,-1
16989,46.87877828623179,9.5269839323745,1,-1
16990,47.407402990232704,9.03666548392813,1,-1
16991,47.2510406834056,8.763936963631481,1,-1
16992,47.3080169439497,8.78036715018031,0,-1
16993,47.420685297663496,7.08366517391054,2,-1
16994,47.23095121211221,8.823387469142778,1,-1
16995,46.81958308952699,8.40264353946115,3,-1
16996,47.3895076123306,8.3433726970067,0,-1
16997,46.8918004553619,7.5078855837421905,2,-1
16998,46.867927134635295,7.21107323067495,2,-1
16999,46.9905210320719,6.9311312386458095,2,-1
17000,46.2026766824809,8.62647675883637,3,-1
17001,47.0937199988735,7.156491594004249,2,-1
17002,46.8767703438266,7.56200907961793,2,-1
17003,47.5196528655923,7.679302106281741,2,-1
17004,47.5514385860256,7.78484516902764,1,-1
17005,47.027286127922494,8.28505406875354,3,-1
17006,47.36235195088221,7.34916225616902,2,-1
17007,47.3344517441392,7.28398948229708,2,-1
17008,46.277302223434404,8.98741984004584,3,-1
17009,47.0456714287952,7.15548548088589,2,-1
17010,47.4080595857337,8.63758891890248,0,-1
17011,47.2112568716516,7.7386178645004104,2,-1
17012,46.9622102349544,9.72595178468183,1,-1
17013,48.362415249509894,9.72037324676667,1,-1
17014,47.502766639841795,7.721792419226509,2,-1
17015,46.9394232296523,7.7841804157173,2,-1
17016,46.9625596909729,7.45220800242472,2,-1
17017,47.410509587432095,9.62724490124903,1,-1
17018,47.47812837156421,8.3149500014132,0,-1
17019,47.294785444734,7.94611072885522,1,-1
17020,46.3107640436069,7.01355166597525,2,-1
17021,47.444876624090206,8.57874926778446,0,-1
17022,47.522892360933504,8.53770524244733,0,-1
17023,46.679726044045,6.9084757271771595,2,-1
17024,46.46280020288339,6.33641058786454,2,-1
17025,47.391484124879206,7.719160355443679,3,-1
17026,46.9384357370024,7.79887685376754,2,-1
17027,47.337714833397506,8.47454469481209,0,-1
17028,47.4505445728941,8.286015266107679,0,-1
17029,46.795339402934395,6.57982708043629,2,-1
17030,46.9549140529376,6.7217968279583005,2,-1
17031,47.488072478412,8.21333257645945,1,-1
17032,46.81845200152679,7.13096147362602,2,-1
17033,46.3859365616335,6.85323832034897,2,-1
17034,47.1827273791312,8.90069648250487,1,-1
17035,47.1020428716922,6.827878879874739,2,-1
17036,46.260231368851,6.94592649137732,2,-1
17037,46.486389262224506,8.79289864839552,3,-1
17038,46.562610961488296,6.7881104622412405,3,-1
17039,47.533701364135894,7.64787903763887,-1,"[1, 2]"
17040,47.4100110851556,8.31499491717741,0,-1
17041,47.3008046035601,7.09735549884243,2,-1
17042,47.1104867200316,7.3017401923137495,2,-1
17043,47.417512437716,7.06659718350989,2,-1
17044,46.4943551419302,8.953086229882011,3,-1
17045,47.4466445064612,8.14007496502931,1,-1
17046,47.4661905294738,7.851113887546361,1,-1
17047,47.710930508033,8.640265898449531,1,-1
17048,45.8886173364131,9.04275606155531,3,-1
17049,46.8205727720088,7.36354428386978,2,-1
17050,46.7447386599452,7.52005775584371,2,-1
17051,47.050660019653705,8.31017096410102,-1,"[1, 2, 3]"
17052,45.9333129157973,8.98707848023783,3,-1
17053,47.0473975952306,6.87499551653337,2,-1
17054,47.1791066871634,8.506300140110131,1,-1
17055,47.40199184529101,8.40090979096256,0,-1
17056,46.967746085627795,9.554032205583098,1,-1
17057,46.698101354318396,9.45076188050635,1,-1
17058,47.0124410249191,6.97768193667537,2,-1
17059,46.5582872601857,7.6119284599634005,2,-1
17060,47.3031621237474,8.76921007434999,0,-1
17061,47.5266897168819,8.78168767364815,1,-1
17062,47.1169241779564,6.834804890716269,2,-1
17063,46.514753110662696,6.62542556426454,3,-1
17064,46.8234679496995,7.6943668535985195,2,-1
17065,46.14491849001799,9.30053661552213,3,-1
17066,47.165226098411296,8.16879410466661,1,-1
17067,47.1688721652763,8.522847107645921,1,-1
17068,46.2570078644316,9.13881291489958,3,-1
17070,47.194399834262505,7.86254045796195,2,-1
17071,47.4396030000267,8.292096860582019,0,-1
17072,46.999227617302,6.9370331700633,2,-1
17073,47.2774125528228,8.84110224654808,1,-1
17074,46.68206798042561,7.6662136525903,2,-1
17075,47.3657106667611,8.365237691025209,0,-1
17076,46.666103823115705,8.58837920763156,1,-1
17077,47.295473905496905,7.947673797449809,1,-1
17078,47.4399918567196,7.66262937460616,2,-1
17079,46.3067802359423,7.88100083705318,2,-1
17080,46.892144232175895,6.97600208709383,2,-1
17081,47.3883459965281,8.125674971022871,1,-1
17082,47.75714443160871,8.61026216795576,1,-1
17083,47.2408932201416,8.72581246296814,0,-1
17084,46.483352272674104,6.9099399810904805,2,-1
17085,46.9491929051712,7.39343123337659,2,-1
17086,46.804108479864205,7.15033813430717,2,-1
17087,47.044630805020894,6.7196588375818,2,-1
17088,46.7819985646603,6.64114608173882,2,-1
17089,46.1651734207506,8.76605698770229,3,-1
17090,46.8395391897285,7.6180459870491095,2,-1
17091,47.132345232400596,7.68304808101704,2,-1
17092,47.19046860363729,8.773081813225089,1,-1
17093,47.025608299262,8.16223640309162,3,-1
17094,47.27907026189239,8.86038009254797,1,-1
17095,47.48261498737221,7.98238470003302,1,-1
17096,46.09821353405621,7.05570061911201,2,-1
17097,46.946598871407396,6.53059940285969,2,-1
17098,47.4641500165619,8.98936918421265,1,-1
17099,46.65149156252279,7.702766101506209,2,-1
17100,46.5476371322716,6.670898283953,2,-1
17101,47.541943096709794,8.90234938262788,1,-1
17102,46.2920773525504,7.52243829134696,2,-1
17103,46.3159884733422,7.52026436835908,2,-1
17104,47.343327362196796,8.58326779366421,0,-1
17105,46.96440502612929,7.459762833965209,2,-1
17106,47.5137072039186,8.68537030887145,1,-1
17107,46.5360209214573,6.623763680988691,3,-1
17108,47.343053445681896,7.3695809625799,2,-1
17109,47.2705800493287,7.6948070280878,2,-1
17110,47.2809960645648,7.932671932202919,1,-1
17111,47.051669922976,8.31024282932376,3,-1
17112,47.410691965134795,9.6606352803644,1,-1
17113,46.887509198639606,7.5265166427374295,2,-1
17114,46.6454543749315,7.076828994597441,2,-1
17115,46.7459451644936,9.78029985937862,1,-1
17116,47.5517174824385,8.91718056797076,1,-1
17117,47.2414909010562,8.722946837211401,0,-1
17118,47.48291853346661,8.28370659582717,0,-1
17119,47.0110567414297,8.02756995883052,2,-1
17120,46.993002645302894,6.75276175580621,2,-1
17121,47.171125639243094,7.59847169700542,2,-1
17122,45.8406441251249,9.02728707236061,3,-1
17123,47.536933927274596,8.68609794425169,1,-1
17124,46.7725737209108,7.3285010046314,2,-1
17125,47.4628564361046,7.8376840740469005,2,-1
17126,47.2357394672346,8.916875140774119,1,-1
17127,47.2123186490421,7.5455788930690995,2,-1
17128,47.4915142306835,8.71429606102412,1,-1
17129,47.338110530139296,9.13066519527148,1,-1
17130,46.923578215015105,7.825952076434669,2,-1
17131,46.000616409147995,8.83422115147077,3,-1
17132,46.310422763029,7.745301330215191,2,-1
17133,47.3598814545288,7.99521264229203,1,-1
17134,46.2283171621984,7.35838795413821,2,-1
17135,46.47223581627029,6.82095286903322,2,-1
17136,46.7574917704848,7.511092569306951,2,-1
17137,46.6183126276472,7.05503586580167,2,-1
17138,46.98044633734779,9.491868787913381,1,-1
17139,46.3101249164219,6.963883813909369,2,-1
17140,47.1019756090149,6.828849060381731,2,-1
17141,46.1852218792433,7.207659632594821,2,-1
17142,47.300110120203705,8.83970087470466,1,-1
17143,46.40786176267079,8.971663389960188,3,-1
17144,47.033709152399,8.425820073794661,1,-1
17145,49.00388133418671,9.753889390021829,1,-1
17146,46.9538103421399,7.546980264912519,2,-1
17147,47.147187517454704,7.26588842931955,2,-1
17148,47.09612343078779,6.829522796844911,2,-1
17149,46.050402889328204,7.261073459396,3,-1
17150,45.9879287241057,8.885496987895449,3,-1
17152,46.9259463703342,7.49947735268167,2,-1
17153,47.3602039643125,7.590701269796701,2,-1
17154,47.14585560841579,9.43499644726785,3,-1
17155,46.71581756279961,7.7052185022322,2,-1
17156,47.1950102476805,7.51118240083537,2,-1
17157,47.4253409107448,9.40323201881697,1,-1
17158,47.1169914217451,9.173766362609529,1,-1
17159,47.3203864963057,7.908201823860099,1,-1
17160,46.3080957932794,8.58327677681705,3,-1
17161,47.4763433326233,8.52079894879784,0,-1
17162,46.797116701598995,9.82202660433178,1,-1
17163,47.4023992204934,9.028032674046539,1,-1
17164,47.4505384982491,8.18330189650716,1,-1
17165,46.620459788817605,10.4456191083487,1,-1
17166,47.287053353907005,8.615068154726469,0,-1
17167,47.4598197371982,8.31598306399008,1,-1
17168,47.3768440104406,8.54393955051998,0,-1
17169,47.46995555370479,9.10652746358383,1,-1
17170,47.404004369735006,9.470902109179109,1,-1
17171,46.8812036822077,7.4710277076296405,2,-1
17172,47.0307395946393,8.28351794961748,3,-1
17173,46.451753817091706,6.87390855503943,2,-1
17174,47.4396455313675,7.966250957527991,2,-1
17175,46.552653578176795,6.777393560900201,3,-1
17176,47.0425494965724,8.48713009194436,1,-1
17177,46.925559865086406,7.37645307450437,2,-1
17179,47.5011705710765,8.762059484687411,1,-1
17180,47.3291609713229,7.904330084985009,1,-1
17181,47.1190514857274,7.98018382758662,2,-1
17182,46.5315838616785,6.6110255702581,3,-1
17183,46.26300753001221,7.399647575143571,2,-1
17184,47.3985138272571,8.454179887318269,0,-1
17185,46.00343688631829,8.947669388718019,3,-1
17186,46.4601393736606,7.28195030660184,2,-1
17187,46.1826532483242,8.8495284439143,3,-1
17188,47.480125843240394,8.52336813051078,0,-1
17189,46.99327224572679,6.92295656955919,2,-1
17190,46.514734564910604,6.65798949331841,2,-1
17191,45.92032859411611,9.04210029139781,3,-1
17192,47.659605530371294,8.430123004006191,1,-1
17193,47.3911070728222,9.380055484483462,1,-1
17194,46.886569864887896,7.38810422374102,2,-1
17195,47.04944811042439,7.995536035794361,2,-1
17196,47.2068630840658,8.7534446411115,1,-1
17197,47.158513505154,7.294589602651159,2,-1
17198,47.3465046899033,7.906450109055831,1,-1
17199,47.3633011748736,7.947233622960531,1,-1
17200,47.026514578226795,8.632136145127111,1,-1
17201,47.40739083097961,9.32639012940269,1,-1
